time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.06543222945318779,0.05303674906973184,11.61219765616771,0.011577446704842842,0.039233279434109036,0.0,-0.20492108817293955,0.13187817364976512,2.735668394968433,-0.037979672059337395,0.0861958107545722,0.0,440.1666647490343,442.3121401422926,442.14055602799914,440.29155995566225
1.2600000000000007,-0.07856828655199821,0.06118211042347683,11.779571392330975,0.009330591506731878,0.044644747202355006,0.0,-0.23348373324221958,0.13939688567700365,2.8431711130573394,-0.03640434904371166,0.09717251600295354,0.0,445.5679065224816,446.47110511976,447.1905974374552,447.3182466284399
1.3200000000000007,-0.09365697732518866,0.06975593269064746,11.956090911874785,0.007129530352676383,0.05018062508755694,0.0,-0.2701137807313598,0.14613678373922853,3.0402756164084725,-0.03725019246058303,0.07999947266850044,0.0,474.9450724720075,473.63261788293187,474.527964513535,474.4625058851057
1.3800000000000008,-0.11103666532331793,0.07867756445049609,12.143785921634262,0.004924004781159397,0.054733792949505755,0.0,-0.309716063282715,0.15099582466189315,3.2157154728900594,-0.03579379416956482,0.06604118586235272,0.0,469.7885889910428,468.7091789172771,468.8428803788531,468.955477486314
1.4400000000000008,-0.13083681136165748,0.08783572807135441,12.34098030647443,0.0027709904111592465,0.058545822531109515,0.0,-0.3506877442393042,0.15404141130658078,3.3569964077530345,-0.03606369700513866,0.05798012545712988,0.0,460.18699652690515,459.5512335016589,459.8341493119327,459.812242348344
1.5000000000000009,-0.15312759790357514,0.09712722384511134,12.545809841582711,0.0002927801633569871,0.06209270188310789,0.0,-0.3926846645225857,0.1554354806892407,3.4702878558815327,-0.05466212867163152,0.061291391241004606,0.0,452.05034928060434,452.31948433708317,452.9087289100918,451.40939336771044
1.560000000000001,-0.17801482027880083,0.10644585662993807,12.757444988596689,6.280321784134054,0.06585296069356694,0.0,-0.4372554076952308,0.1548507625693112,3.583833492090986,-0.04878064115551018,0.06529532381129381,0.0,452.5184197550348,452.8433821754572,453.13226978149225,453.6030937964852
1.620000000000001,-0.2056545799134827,0.11566405035978962,12.975854455257007,6.277190559289743,0.06979201611532204,0.0,-0.4844551499493863,0.15210988273289985,3.6960855615628976,-0.060056736493504945,0.06635246475378902,0.0,452.5884295363285,452.6766127581018,454.6862531198151,453.7801949217384
1.680000000000001,-0.23627091590071458,0.12464347490325701,13.201858479153803,6.273249696684253,0.0736265113301009,0.0,-0.5364808580107788,0.14680331272897562,3.836873173585532,-0.08035710120804325,0.05850973101367546,0.0,462.7936533673188,462.1786993082755,464.270430300255,462.6716703621267
1.740000000000001,-0.2700237877005843,0.13322299425838935,13.435394502675559,6.268311821375377,0.07693552610492738,0.0,-0.5889431186463103,0.1386795477818728,3.9472395820434265,-0.08649042781587798,0.047406923388810036,0.0,454.63280821389617,453.7442363497481,455.55149736933186,455.0554263979148
1.8000000000000012,-0.3071716005635063,0.14117404504285933,13.677859078123895,6.263594149306861,0.0797964677210583,0.0,-0.6495964780875547,0.12580095960556972,4.134202840933755,-0.0663060644164886,0.048227445180918926,0.0,478.1603726841386,478.22408118963085,478.2645991415944,479.7949291005039
1.8600000000000012,-0.3478821200689071,0.1482838602013437,13.929741863545283,6.259935240003351,0.08283607500689527,0.0,-0.7077012023087345,0.11080008824550473,4.261370448425629,-0.052034868919286006,0.05512713028876209,0.0,461.98873153651016,462.5339897560827,461.63043708234284,462.75271349376897
1.9200000000000013,-0.3925148270936414,0.15431315229957918,14.193648850283175,6.256551774990113,0.0858896855533251,0.0,-0.7803790722891984,0.08979034989631915,4.534413532418354,-0.06695442121767185,0.04069351741648632,0.0,506.46729074619947,505.42932128245707,505.73116308432435,504.653505461373
1.9800000000000013,-0.44085977985619174,0.15921950567395557,14.4655545510108,6.252256174485318,0.0888866647600377,0.0,-0.8313645297191019,0.07339782300858912,4.529079133876265,-0.08301468463152957,0.06394959245989831,0.0,422.64910304174714,424.6506004230435,424.457119316827,423.07206402517505
2.0400000000000014,-0.4922964391700636,0.16307320232530279,14.736847831979187,6.2470155372809835,0.0932676312520444,0.0,-0.8835529650345778,0.05462556450912937,4.514019113851864,-0.0978230315331983,0.08679248170393838,0.0,419.68803334314845,421.6705641541625,421.08433350134123,419.7942511951873
2.1000000000000014,-0.5472876087664075,0.1655729701540561,15.0108496283098,6.241291802507252,0.09868070614266777,0.0,-0.949995323178219,0.028123852746746034,4.618845339485319,-0.09093905597927747,0.09630951652153066,0.0,459.1184824380086,459.87950743502705,458.12551545745083,458.6651468925423
2.1600000000000015,-0.6063999545935272,0.16635739240968264,15.29130884942979,6.235647108222274,0.1047164317476783,0.0,-1.0209859642776844,-0.0025260053798401086,4.729214062366995,-0.10123484881320174,0.10801851588597465,0.0,460.9286913206041,461.86147958443627,462.50825088965837,461.68936525666425
2.2200000000000015,-0.6694098350380076,0.1654080420213534,15.573743815467793,6.2295863747967495,0.11134670115121104,0.0,-1.0798951631421545,-0.029612753725422075,4.685343436447433,-0.10057100510775897,0.11505914879802608,0.0,412.5145538244393,413.1476841935875,413.840674846489,413.88946522275313
2.2800000000000016,-0.7365020756257252,0.16252470525630383,15.857375151754063,6.223140503343743,0.11911016694302656,0.0,-1.1572141564695886,-0.06708631650699803,4.768512895116626,-0.12692300510605842,0.14863655374647589,0.0,452.5563687747812,455.2655563989854,456.2401603005778,454.1207373145601
2.3400000000000016,-0.8085195921067794,0.15719707257012064,16.146963617995155,6.215159015954354,0.12867442335248214,0.0,-1.2442784101985889,-0.11126760505579708,4.883705172516265,-0.14943511342597737,0.17508660227937528,0.0,464.15947823391883,466.2531642488753,466.7080985096404,464.931663289616
2.4000000000000017,-0.8860457033856878,0.149006639933378,16.443999656102775,6.2064045755908275,0.1394109330182136,0.0,-1.340981229716671,-0.16263503049321887,5.016609446337469,-0.13965649927608687,0.18570254162017105,0.0,472.61571281835825,473.4619953192717,471.39767153094675,472.1341557380258
2.4600000000000017,-0.969487524120012,0.13761717751946942,16.74809614659949,6.197715799935082,0.15120783729698584,0.0,-1.441521513117242,-0.21782578529415658,5.119135830729461,-0.15787804644273593,0.21244930473831777,0.0,463.68253461998535,465.8144337437845,466.0714422407625,464.62604101257375
2.520000000000002,-1.0589082971180501,0.122906945452326,17.056326408411028,6.1881966593435465,0.16381247562479828,0.0,-1.5403099508889082,-0.2733515967969831,5.1546616885890595,-0.16024556073517365,0.2048626608016731,0.0,446.04629918443254,445.4694849086319,446.0759769409851,445.8587767851888
2.580000000000002,-1.154697127450033,0.10457248238911052,17.36784525206994,6.178422103685021,0.1758504942683521,0.0,-1.6537792675545968,-0.3386798565168249,5.2285198791432075,-0.16884514426022185,0.19046418548644725,0.0,459.82065929956804,458.7162648240006,459.3636307585131,458.65663950309477
2.640000000000002,-1.257424125000916,0.0821914095297454,17.683129426898397,6.168304685931751,0.18735320239841524,0.0,-1.7714869648554403,-0.408250298070535,5.280247416797887,-0.1681848527475902,0.19409337006415656,0.0,453.342608409007,453.6691463464363,454.19975294819477,454.22616239518914
2.700000000000002,-1.3669482968436737,0.05574509047186123,17.998912380122977,6.158469115298999,0.19882400868384398,0.0,-1.8802874516199222,-0.47408595673256554,5.2455591907159995,-0.15654796543038912,0.18461511524494986,0.0,427.5029917374029,426.73160618911913,426.8809967567696,427.8461255769588
2.760000000000002,-1.4840553635826226,0.024659222421636776,18.316754434897966,6.1495694815261075,0.20957568521915704,0.0,-2.0242848672202105,-0.5629206047576562,5.348121918605286,-0.13557025283760454,0.1652467293781385,0.0,472.9098040078072,471.44397538089703,470.883737898135,472.48440491748585
2.820000000000002,-1.6094688705149802,-0.011579984183271308,18.638101352524004,6.141066275994197,0.220018046333748,0.0,-2.157045341610901,-0.6457220544948616,5.362840843118067,-0.15831157473707286,0.18748279753789288,0.0,445.6271418954194,447.4698885408762,447.30364638942007,445.42838469741355
2.880000000000002,-1.7429613778919362,-0.05288440662454611,18.959887842164882,6.131550327167091,0.23154071520019848,0.0,-2.2936745029060295,-0.7318481571170129,5.362766633848066,-0.1591798092005027,0.1998748128152869,0.0,442.6637679454039,443.71837892158436,442.90779424143255,442.8124046937077
2.940000000000002,-1.885365561936968,-0.09983796455920985,19.28367410391821,6.122135552550812,0.24397772478685287,0.0,-2.454206356645511,-0.8340448446092624,5.429041705801004,-0.15273125086376774,0.2190231137112342,0.0,465.12509528844663,466.6621992637464,465.29561552826885,465.7781510865514
3.000000000000002,-2.037855745807592,-0.15322424729827472,19.612121963607905,6.1129780438657,0.25700195366687506,0.0,-2.6299523646224565,-0.9462274871160063,5.517925007054,-0.1524140385797306,0.21285580764162532,0.0,475.20355835645023,474.77371434065174,475.14536676558333,475.1493770972414
3.0600000000000023,-2.2009899463174922,-0.21340375800280922,19.945157231819827,6.103779202523594,0.2696251715791895,0.0,-2.80893764829012,-1.0604576546485773,5.58203456797446,-0.1551751850062233,0.20493596773697895,0.0,470.7533089457759,470.18082990881527,469.8214816549141,469.5865076106355
3.1200000000000023,-2.374338011894805,-0.28009995920188,20.2791770144869,6.094170102400515,0.282755984784008,0.0,-2.970371319888628,-1.1634259996869205,5.551250498208344,-0.17262709192453504,0.23768900972471757,0.0,441.13684252425674,443.8799777435719,442.0802344528628,440.6146424553372
